ID	ID_incident	date_published	data_source	source_type	alert_type	product_categoty	product	origin_country	origin_country_EU	notified_country	notified_country_EU	hazard_description	hazard_group	summary	food_feed_fcm	date_published_year	date_published_month	date_published_year_month	date_published_quarter	date_published_year_quarter	contaminant	contaminant2	long.origin	lat.origin	long.notified	lat.notified
134223	134223	2019-07-26	RASFF Portal	Official	border rejection	fruits and vegetables	mango	Brazil	non_EU	Portugal	EU	contaminated with faeces of rodents	foreign bodies	contaminated with faeces of rodents: mangoes	food	2019	07	2019-07	Q3	2019-Q3	rodents	other foreign body	-53.09783199	-10.78777567	-8.50105506	39.59550247
134242	134242	2019-07-24	RASFF Portal	Official	alert	meat and meat products (other than poultry)	offals	Belgium	EU	Germany	EU	plastic particles	foreign bodies	plastic particles: liver pate	food	2019	07	2019-07	Q3	2019-Q3	plastic	plastic	4.64064572	50.63981435	10.38577693	51.10697903
134250	134250	2019-07-24	RASFF Portal	Official	alert	meat and meat products (other than poultry)	meat product	United Kingdom	EU	United Kingdom	EU	metal fragments	foreign bodies	metal fragments: chilled quorn cocktail sausages	food	2019	07	2019-07	Q3	2019-Q3	metal	metal	-2.86563362	54.12387156	-2.86563362	54.12387156
134014	134014	2019-07-16	RASFF Portal	Official	alert	nuts; nut products and seeds	coconut	Sweden	EU	Sweden	EU	metal pieces	foreign bodies	metal pieces: coconut flour	food	2019	07	2019-07	Q3	2019-Q3	metal	metal	16.74371219	62.79232016	16.74371219	62.79232016
133827	133827	2019-07-12	RASFF Portal	Official	information for attention	fats and oils	sprat	Latvia	EU	Czech Republic	EU	metal fragments	foreign bodies	metal fragments: canned smoked sprats in oil	food	2019	07	2019-07	Q3	2019-Q3	metal	metal	24.9123704	56.85085306	15.31240065	49.73341073
133859	133859	2019-07-10	RASFF Portal	Official	alert	ices and desserts	ice cream cookie caramel	Germany	EU	Germany	EU	metal fragments	foreign bodies	metal fragments: ice cream with cookies and salted caramel	food	2019	07	2019-07	Q3	2019-Q3	metal	metal	10.38577693	51.10697903	10.38577693	51.10697903
133877	133877	2019-07-10	RASFF Portal	Official	border rejection	fruits and vegetables	date	China	non_EU	Italy	EU	infested with insects	foreign bodies	infested with insects: dried dates	food	2019	07	2019-07	Q3	2019-Q3	insects	insects	103.81907385	36.56176801	12.07000946	42.79663568
133938	133938	2019-07-05	RASFF Portal	Official	alert	fish and fish products	tuna	Spain	EU	France	EU	foreign body	foreign bodies	foreign body: canned tuna	food	2019	07	2019-07	Q3	2019-Q3	plastic	plastic	-3.64754874	40.24448626	2.53618475	46.18700581
133958	133958	2019-07-04	RASFF Portal	Official	alert	nuts; nut products and seeds	sesame	Nigeria	non_EU	Netherlands	EU	glass fragments	foreign bodies	glass fragments: sesame seeds	food	2019	07	2019-07	Q3	2019-Q3	glass	glass	8.08944243	9.59411807	5.2814735	52.10080804
134308	134308	2019-07-02	RASFF Portal	Official	alert	non-alcoholic beverages	vitamin smoothie	Denmark	EU	Denmark	EU	plastic fragments	foreign bodies	plastic fragments: vitamin smoothies	food	2019	07	2019-07	Q3	2019-Q3	plastic	plastic	10.02799418	55.98126391	10.02799418	55.98126391
134317	134317	2019-07-01	RASFF Portal	Official	alert	poultry meat and poultry meat products	chicken	Germany	EU	United Kingdom	EU	plastic fragments	foreign bodies	plastic fragments: frozen chicken dippers	food	2019	07	2019-07	Q3	2019-Q3	plastic	plastic	10.38577693	51.10697903	-2.86563362	54.12387156
134323	134323	2019-07-01	RASFF Portal	Official	alert	meat and meat products (other than poultry)	beef	Germany	EU	Germany	EU	foreign body	foreign bodies	foreign body: chilled minced beef	food	2019	07	2019-07	Q3	2019-Q3	plastic	plastic	10.38577693	51.10697903	10.38577693	51.10697903
134325	134325	2019-07-01	RASFF Portal	Official	alert	meat and meat products (other than poultry)	bakery product	Ireland	EU	Ireland	EU	plastic fragments	foreign bodies	plastic fragments: chilled black pudding	food	2019	07	2019-07	Q3	2019-Q3	plastic	plastic	-8.13793167	53.1754426	-8.13793167	53.1754426
133574	133574	2019-06-24	RASFF Portal	Official	information for attention	poultry meat and poultry meat products	meat product	Germany	EU	Germany	EU	foreign body	foreign bodies	foreign body: frozen chicken nuggets	food	2019	06	2019-06	Q2	2019-Q2	plastic	plastic	10.38577693	51.10697903	10.38577693	51.10697903
133584	133584	2019-06-21	RASFF Portal	Official	information for follow-up	fish and fish products	tuna	Spain	EU	France	EU	foreign body	foreign bodies	foreign body: canned tuna in oil	food	2019	06	2019-06	Q2	2019-Q2	paper	other foreign body	-3.64754874	40.24448626	2.53618475	46.18700581
133600	133600	2019-06-20	RASFF Portal	Official	alert	food additives and flavourings	acid	Belgium	EU	Denmark	EU	metal pieces	foreign bodies	metal pieces: citric acid	food	2019	06	2019-06	Q2	2019-Q2	metal	metal	4.64064572	50.63981435	10.02799418	55.98126391
133604	133604	2019-06-20	RASFF Portal	Official	alert	cocoa and cocoa preparations; coffee and tea	chocolate bar	Netherlands	EU	Italy	EU	metal pieces	foreign bodies	metal pieces: chocolate bars	food	2019	06	2019-06	Q2	2019-Q2	metal	metal	5.2814735	52.10080804	12.07000946	42.79663568
133635	133635	2019-06-17	RASFF Portal	Official	alert	fruits and vegetables	chicken	France	EU	France	EU	foreign body	foreign bodies	foreign body: chilled mached chicken with mustard	food	2019	06	2019-06	Q2	2019-Q2	plastic	plastic	2.53618475	46.18700581	2.53618475	46.18700581
133645	133645	2019-06-14	RASFF Portal	Official	alert	prepared dishes and snacks	hummus	Belgium	EU	Denmark	EU	metal pieces	foreign bodies	metal pieces: hummus	food	2019	06	2019-06	Q2	2019-Q2	metal	metal	4.64064572	50.63981435	10.02799418	55.98126391
133654	133654	2019-06-14	RASFF Portal	Official	border rejection	nuts; nut products and seeds	sesame	Nigeria	non_EU	Poland	EU	insects	foreign bodies	insects: sesame seeds	food	2019	06	2019-06	Q2	2019-Q2	insects	insects	8.08944243	9.59411807	19.39011841	52.12759537
133718	133718	2019-06-07	RASFF Portal	Official	alert	fruits and vegetables	vegetable	Spain	EU	Germany	EU	plastic fragments	foreign bodies	plastic fragments: frozen mixed vegetable	food	2019	06	2019-06	Q2	2019-Q2	plastic	plastic	-3.64754874	40.24448626	10.38577693	51.10697903
133758	133758	2019-06-05	RASFF Portal	Official	alert	cereals and bakery products	bakery product	United Kingdom	EU	Germany	EU	plastic fragments	foreign bodies	plastic fragments: bread	food	2019	06	2019-06	Q2	2019-Q2	plastic	plastic	-2.86563362	54.12387156	10.38577693	51.10697903
133769	133769	2019-06-04	RASFF Portal	Official	alert	cereals and bakery products	bakery product	Belgium	EU	Austria	EU	metal pieces	foreign bodies	metal pieces: organic raspberry rice cakes for babies	food	2019	06	2019-06	Q2	2019-Q2	metal	metal	4.64064572	50.63981435	14.12647809	47.58549847
133778	133778	2019-06-04	RASFF Portal	Official	alert	other food product / mixed	pear	Latvia	EU	Finland	EU	plastic fragments	foreign bodies	plastic fragments: organic pear puree	food	2019	06	2019-06	Q2	2019-Q2	plastic	plastic	24.9123704	56.85085306	26.27467024	64.49884844
133119	133119	2019-06-03	RASFF Portal	Official	information for attention	cereals and bakery products	breakfast cereal	United Kingdom	EU	United Kingdom	EU	plastic particles	foreign bodies	plastic particles: breakfast cereals	food	2019	06	2019-06	Q2	2019-Q2	plastic	plastic	-2.86563362	54.12387156	-2.86563362	54.12387156
133125	133125	2019-06-03	RASFF Portal	Official	information for attention	prepared dishes and snacks	bakery product	France	EU	France	EU	metal pieces	foreign bodies	metal pieces: pizza	food	2019	06	2019-06	Q2	2019-Q2	metal	metal	2.53618475	46.18700581	2.53618475	46.18700581
133146	133146	2019-05-31	RASFF Portal	Official	alert	nuts; nut products and seeds	walnut	Moldova	non_EU	Netherlands	EU	foreign body	foreign bodies	foreign body: walnuts	food	2019	05	2019-05	Q2	2019-Q2	plastic	plastic	28.45673742	47.19499323	5.2814735	52.10080804
133173	133173	2019-05-28	RASFF Portal	Official	alert	nuts; nut products and seeds	bakery product	Moldova	non_EU	Netherlands	EU	foreign body	foreign bodies	foreign body: carrot cake with walnuts	food	2019	05	2019-05	Q2	2019-Q2	plastic	plastic	28.45673742	47.19499323	5.2814735	52.10080804
133192	133192	2019-05-27	RASFF Portal	Official	alert	fruits and vegetables	pepper	Netherlands	EU	Denmark	EU	glass fragments	foreign bodies	glass fragments: pickled peppers in glass jars	food	2019	05	2019-05	Q2	2019-Q2	glass	glass	5.2814735	52.10080804	10.02799418	55.98126391
133228	133228	2019-05-23	RASFF Portal	Official	alert	fruits and vegetables	beetroot	United Kingdom	EU	United Kingdom	EU	glass fragments	foreign bodies	glass fragments: sliced beetroot	food	2019	05	2019-05	Q2	2019-Q2	glass	glass	-2.86563362	54.12387156	-2.86563362	54.12387156
133252	133252	2019-05-21	RASFF Portal	Official	information for follow-up	milk and milk products	goat	France	EU	Poland	EU	glass fragments	foreign bodies	glass fragments: pasteurized milk goat's cheese	food	2019	05	2019-05	Q2	2019-Q2	glass	glass	2.53618475	46.18700581	19.39011841	52.12759537
132532	132532	2019-05-15	RASFF Portal	Official	alert	dietetic foods; food supplements; fortified foods	baby food	Poland	EU	United Kingdom	EU	foreign body	foreign bodies	foreign body: baby food	food	2019	05	2019-05	Q2	2019-Q2	plastic	plastic	19.39011841	52.12759537	-2.86563362	54.12387156
132551	132551	2019-05-14	RASFF Portal	Official	alert	meat and meat products (other than poultry)	meat product	Ireland	EU	Germany	EU	glass fragments	foreign bodies	glass fragments: chilled minced meat	food	2019	05	2019-05	Q2	2019-Q2	glass	glass	-8.13793167	53.1754426	10.38577693	51.10697903
132590	132590	2019-05-07	RASFF Portal	Official	alert	confectionery	red fruit jelly	Germany	EU	Germany	EU	foreign body	foreign bodies	foreign body: red fruit jelly	food	2019	05	2019-05	Q2	2019-Q2	metal	metal	10.38577693	51.10697903	10.38577693	51.10697903
132611	132611	2019-05-03	RASFF Portal	Official	alert	fish and fish products	fish stick	Germany	EU	Italy	EU	foreign body	foreign bodies	foreign body: frozen fish sticks	food	2019	05	2019-05	Q2	2019-Q2	paper	other foreign body	10.38577693	51.10697903	12.07000946	42.79663568
132657	132657	2019-04-30	RASFF Portal	Official	information for attention	cereals and bakery products	bakery product	France	EU	Denmark	EU	metal pieces	foreign bodies	metal pieces: bread	food	2019	04	2019-04	Q2	2019-Q2	metal	metal	2.53618475	46.18700581	10.02799418	55.98126391
132663	132663	2019-04-30	RASFF Portal	Official	alert	meat and meat products (other than poultry)	meat product	Netherlands	EU	United Kingdom	EU	plastic fragments	foreign bodies	plastic fragments: vegetarian sausages	food	2019	04	2019-04	Q2	2019-Q2	plastic	plastic	5.2814735	52.10080804	-2.86563362	54.12387156
132710	132710	2019-04-25	RASFF Portal	Official	information for follow-up	cereals and bakery products	cereal	France	EU	Belgium	EU	foreign bodies	foreign bodies	foreign bodies: crisped cereals	food	2019	04	2019-04	Q2	2019-Q2	other foreign body	other foreign body	2.53618475	46.18700581	4.64064572	50.63981435
133508	133508	2019-04-24	RASFF Portal	Official	information for attention	meat and meat products (other than poultry)	pork	Spain	EU	Czech Republic	EU	metal pieces	foreign bodies	metal pieces: chilled boneless pork collar	food	2019	04	2019-04	Q2	2019-Q2	metal	metal	-3.64754874	40.24448626	15.31240065	49.73341073
133373	133373	2019-04-17	RASFF Portal	Official	information for attention	fruits and vegetables	fig	Turkey	non_EU	Italy	EU	infested with insects	foreign bodies	infested with insects: dried figs	food	2019	04	2019-04	Q2	2019-Q2	insects	insects	35.16895529	39.06160342	12.07000946	42.79663568
133335	133335	2019-04-12	RASFF Portal	Official	alert	cereals and bakery products	rice	Slovakia	EU	Czech Republic	EU	plastic fragments	foreign bodies	plastic fragments: parboiled rice	food	2019	04	2019-04	Q2	2019-Q2	plastic	plastic	19.47905212	48.70547175	15.31240065	49.73341073
133343	133343	2019-04-12	RASFF Portal	Official	information for attention	confectionery	delight	Turkey	non_EU	Sweden	EU	metal wires	foreign bodies	metal wires: turkish delight	food	2019	04	2019-04	Q2	2019-Q2	metal	metal	35.16895529	39.06160342	16.74371219	62.79232016
133007	133007	2019-04-11	RASFF Portal	Official	alert	other food product / mixed	tortelloni	Switzerland	EU	France	EU	glass fragments	foreign bodies	glass fragments: frozen tortelloni	food	2019	04	2019-04	Q2	2019-Q2	glass	glass	8.20866006	46.79785296	2.53618475	46.18700581
133008	133008	2019-04-11	RASFF Portal	Official	information for follow-up	cereals and bakery products	rice	Poland	EU	Denmark	EU	infested with insects	foreign bodies	infested with insects: rice	food	2019	04	2019-04	Q2	2019-Q2	insects	insects	19.39011841	52.12759537	10.02799418	55.98126391
133291	133291	2019-04-11	RASFF Portal	Official	information for follow-up	poultry meat and poultry meat products	meat product	Belgium	EU	Netherlands	EU	plastic fragments	foreign bodies	plastic fragments: chilled chicken sausage	food	2019	04	2019-04	Q2	2019-Q2	plastic	plastic	4.64064572	50.63981435	5.2814735	52.10080804
133406	133406	2019-04-08	RASFF Portal	Official	alert	meat and meat products (other than poultry)	meat product	Germany	EU	Germany	EU	glass fragments	foreign bodies	glass fragments: organic corned beef	food	2019	04	2019-04	Q2	2019-Q2	glass	glass	10.38577693	51.10697903	10.38577693	51.10697903
133416	133416	2019-04-05	RASFF Portal	Official	alert	meat and meat products (other than poultry)	meat product	United Kingdom	EU	United Kingdom	EU	plastic fragments	foreign bodies	plastic fragments: frozen mini sausage rolls	food	2019	04	2019-04	Q2	2019-Q2	plastic	plastic	-2.86563362	54.12387156	-2.86563362	54.12387156
133419	133419	2019-04-05	RASFF Portal	Official	alert	poultry meat and poultry meat products	meat product	Germany	EU	Germany	EU	glass fragments	foreign bodies	glass fragments: chilled breaded and cooked chicken schnitzels	food	2019	04	2019-04	Q2	2019-Q2	glass	glass	10.38577693	51.10697903	10.38577693	51.10697903
133427	133427	2019-04-04	RASFF Portal	Official	alert	nuts; nut products and seeds	bakery product	Germany	EU	Germany	EU	foreign body	foreign bodies	foreign body: frozen pumpkin seed bread	food	2019	04	2019-04	Q2	2019-Q2	plastic	plastic	10.38577693	51.10697903	10.38577693	51.10697903
133429	133429	2019-04-04	RASFF Portal	Official	alert	nuts; nut products and seeds	groundnut	Ukraine	non_EU	Latvia	EU	foreign body	foreign bodies	foreign body: dried apricots with peanuts in confectionary glaze	food	2019	04	2019-04	Q2	2019-Q2	other foreign body	other foreign body	31.38325794	48.99656784	24.9123704	56.85085306
133437	133437	2019-04-04	RASFF Portal	Official	information for follow-up	prepared dishes and snacks	bakery product	France	EU	Denmark	EU	plastic fragments	foreign bodies	plastic fragments: frozen mini pizza	food	2019	04	2019-04	Q2	2019-Q2	plastic	plastic	2.53618475	46.18700581	10.02799418	55.98126391
133473	133473	2019-04-02	RASFF Portal	Official	alert	meat and meat products (other than poultry)	beef	Germany	EU	France	EU	metal blade	foreign bodies	metal blade: frozen beef tenderloin	food	2019	04	2019-04	Q2	2019-Q2	metal	metal	10.38577693	51.10697903	2.53618475	46.18700581
133480	133480	2019-04-02	RASFF Portal	Official	alert	fruits and vegetables	mushroom	Poland	EU	Germany	EU	glass fragments	foreign bodies	glass fragments: glass jars containing sliced mushroom	food	2019	04	2019-04	Q2	2019-Q2	glass	glass	19.39011841	52.12759537	10.38577693	51.10697903
133497	133497	2019-04-01	RASFF Portal	Official	alert	non-alcoholic beverages	oat	Germany	EU	United Kingdom	EU	metal pieces	foreign bodies	metal pieces: oat drink	food	2019	04	2019-04	Q2	2019-Q2	metal	metal	10.38577693	51.10697903	-2.86563362	54.12387156
132504	132504	2019-03-26	RASFF Portal	Official	information for follow-up	feed materials	bread meal	Belgium	EU	Belgium	EU	foreign body	foreign bodies	foreign body: bread meal	feed	2019	03	2019-03	Q1	2019-Q1	plastic	plastic	4.64064572	50.63981435	4.64064572	50.63981435
132717	132717	2019-03-22	RASFF Portal	Official	alert	milk and milk products	cheese	Italy	EU	Germany	EU	foreign body	foreign bodies	foreign body: ground grana padano cheese	food	2019	03	2019-03	Q1	2019-Q1	plastic	plastic	12.07000946	42.79663568	10.38577693	51.10697903
132771	132771	2019-03-20	RASFF Portal	Official	information for follow-up	food additives and flavourings	food additive	Israel	non_EU	Netherlands	EU	particles	foreign bodies	particles: food additive	food	2019	03	2019-03	Q1	2019-Q1	metal	metal	35.00444995	31.4611019	5.2814735	52.10080804
132773	132773	2019-03-20	RASFF Portal	Official	alert	nuts; nut products and seeds	pumpkin	China	non_EU	Germany	EU	plastic fragments	foreign bodies	plastic fragments: pumpkin seeds	food	2019	03	2019-03	Q1	2019-Q1	plastic	plastic	103.81907385	36.56176801	10.38577693	51.10697903
132790	132790	2019-03-19	RASFF Portal	Official	information for attention	ices and desserts	ice cream	Germany	EU	Germany	EU	metal fragments	foreign bodies	metal fragments: various ice creams	food	2019	03	2019-03	Q1	2019-Q1	metal	metal	10.38577693	51.10697903	10.38577693	51.10697903
132807	132807	2019-03-18	RASFF Portal	Official	information for follow-up	feed materials	wheat	Ukraine	non_EU	Sweden	EU	bone fragments	foreign bodies	bone fragments: organic wheat	feed	2019	03	2019-03	Q1	2019-Q1	bone	other foreign body	31.38325794	48.99656784	16.74371219	62.79232016
132823	132823	2019-03-15	RASFF Portal	Official	alert	milk and milk products	mozzarella	Austria	EU	Netherlands	EU	metal fragments	foreign bodies	metal fragments: mozzarella	food	2019	03	2019-03	Q1	2019-Q1	metal	metal	14.12647809	47.58549847	5.2814735	52.10080804
132850	132850	2019-03-14	RASFF Portal	Official	information for attention	poultry meat and poultry meat products	chicken	Netherlands	EU	United Kingdom	EU	glass fragments	foreign bodies	glass fragments: chilled chicken breast fillets	food	2019	03	2019-03	Q1	2019-Q1	glass	glass	5.2814735	52.10080804	-2.86563362	54.12387156
