ID	ID_incident	date_published	data_source	source_type	alert_type	raw_text_product	product_categoty	product	origin_country	origin_country_EU	notified_country	notified_country_EU	hazard_description	hazard_group	summary	food_feed_fcm	date_published_year	date_published_month	date_published_year_month	date_published_quarter	date_published_year_quarter	long.origin	lat.origin	long.notified	lat.notified	long.origin.rand	lat.origin.rand	long.notified.rand	lat.notified.rand	contaminant	contaminant2
135539	135539	2019-07-26	USDA  (US)	Official	recall	Kent Quality Foods; Inc. Recalls Ready-To-Eat Sausage Products due to Possible Foreign Matter Contamination	meat and meat products (other than poultry)	meat product	United States of America	non_EU	United States of America	non_EU	possible foreign matter contamination	foreign bodies	possible foreign matter contamination: readytoeat sausage products	food	2019	07	2019-07	Q3	2019-Q3	-112.46167057	45.67955203	-112.46167057	45.67955203	-121.09246242788143	35.83336961388716	-105.88438232748388	47.725305600426935	other foreign body	other foreign body
135542	135542	2019-07-13	USDA  (US)	Official	recall	Ada Valley Gourmet Foods; Inc. Recalls Beef Products Due to Possible Foreign Matter Contamination	meat and meat products (other than poultry)	beef	United States of America	non_EU	United States of America	non_EU	possible foreign matter contamination	foreign bodies	possible foreign matter contamination: raw ground beef meatloaf products	food	2019	07	2019-07	Q3	2019-Q3	-112.46167057	45.67955203	-112.46167057	45.67955203	-92.1756671958804	42.2623319823341	-97.08152666744415	43.81554831838012	other foreign body	other foreign body
135543	135543	2019-06-24	USDA  (US)	Official	recall	San Giuseppe Salami Co. by Giacomo Recalls Ready-To-Eat; Frozen Andouille Sausage Products due to Possible Foreign Matter Contamination	meat and meat products (other than poultry)	meat product	United States of America	non_EU	United States of America	non_EU	possible foreign matter contamination	foreign bodies	possible foreign matter contamination: frozen andouille sausage products	food	2019	06	2019-06	Q2	2019-Q2	-112.46167057	45.67955203	-112.46167057	45.67955203	-102.84439965383336	34.642187821401286	-170.28119357063605	57.172696038216884	other foreign body	other foreign body
135544	135544	2019-06-14	USDA  (US)	Official	recall	Ruiz Foods Products Inc. Recalls Bacon Breakfast Wrap Products Due to Possible Foreign Matter Contamination	milk and milk products	cheese	United States of America	non_EU	United States of America	non_EU	possible foreign matter contamination	foreign bodies	possible foreign matter contamination: cheese	food	2019	06	2019-06	Q2	2019-Q2	-112.46167057	45.67955203	-112.46167057	45.67955203	-110.27579590533516	43.42829478658787	-142.9812878071843	60.75331302444482	other foreign body	other foreign body
135545	135545	2019-06-07	USDA  (US)	Official	recall	Tyson Foods; Inc. Recalls Ready-To-Eat Chicken Fritter Products due to Possible Foreign Matter Contamination	poultry meat and poultry meat products	chicken	United States of America	non_EU	United States of America	non_EU	possible foreign matter contamination	foreign bodies	possible foreign matter contamination: readytoeat chicken fritter products	food	2019	06	2019-06	Q2	2019-Q2	-112.46167057	45.67955203	-112.46167057	45.67955203	-90.90916646534922	29.05406015194695	-95.50381632470192	37.4775706038474	other foreign body	other foreign body
135546	135546	2019-05-31	USDA  (US)	Official	recall	Perdue Foods LLC Recalls Perdue Simply Smart Organics Poultry Products Due to Possible Foreign Matter Contamination	poultry meat and poultry meat products	chicken	United States of America	non_EU	United States of America	non_EU	due to possible foreign matter contamination	foreign bodies	due to possible foreign matter contamination: readytoeat chicken products	food	2019	05	2019-05	Q2	2019-Q2	-112.46167057	45.67955203	-112.46167057	45.67955203	-95.07038748584142	47.42733597093999	-82.67332103056154	40.968995699890904	other foreign body	other foreign body
135484	135484	2019-05-23	USDA  (US)	Official	recall	Blount Fine Foods Recalls Soup with Chicken Products Due to Possible Foreign Matter Contamination	poultry meat and poultry meat products	chicken	United States of America	non_EU	United States of America	non_EU	possible foreign matter contamination	foreign bodies	possible foreign matter contamination: chicken products	food	2019	05	2019-05	Q2	2019-Q2	-112.46167057	45.67955203	-112.46167057	45.67955203	-144.9036622441534	60.60027464148958	-84.34625025389153	41.46011481990277	other foreign body	other foreign body
135548	135548	2019-05-18	USDA  (US)	Official	recall	Vienna Beef Ltd. Recalls Beef Products due to Possible Foreign Matter Contamination	meat and meat products (other than poultry)	beef	United States of America	non_EU	United States of America	non_EU	possible foreign matter contamination	foreign bodies	possible foreign matter contamination: beef products	food	2019	05	2019-05	Q2	2019-Q2	-112.46167057	45.67955203	-112.46167057	45.67955203	-112.88377976462974	35.184598954240855	-82.53617825337764	40.88004231473846	other foreign body	other foreign body
135553	135553	2019-05-04	USDA  (US)	Official	recall	Tyson Foods; Inc. Recalls Chicken Strip Products Due to Possible Foreign Matter Contamination	poultry meat and poultry meat products	chicken	United States of America	non_EU	United States of America	non_EU	possible foreign matter contamination	foreign bodies	possible foreign matter contamination: chicken strip products	food	2019	05	2019-05	Q2	2019-Q2	-112.46167057	45.67955203	-112.46167057	45.67955203	-151.40125576158675	65.36899068562003	-87.4393006866243	41.88513956336938	other foreign body	other foreign body
135489	135489	2019-04-08	USDA  (US)	Official	recall	JBS Plainwell; Inc. Recalls Ground Beef Products Due to Possible Foreign Matter Contamination	meat and meat products (other than poultry)	beef	United States of America	non_EU	United States of America	non_EU	possible foreign matter contamination	foreign bodies	possible foreign matter contamination: ground beef products	food	2019	04	2019-04	Q2	2019-Q2	-112.46167057	45.67955203	-112.46167057	45.67955203	-93.0614806209067	45.38300470886108	-102.01024886400798	34.65889523938567	other foreign body	other foreign body
135558	135558	2019-04-05	USDA  (US)	Official	recall	J&J Snack Foods Handhelds Corp. Recalls Stuffed Sandwich Products due to Possible Foreign Matter Contamination	prepared dishes and snacks	bakery product	United States of America	non_EU	United States of America	non_EU	specifically semitransparent plastic	foreign bodies	specifically semitransparent plastic: stuffed sandwich products	food	2019	04	2019-04	Q2	2019-Q2	-112.46167057	45.67955203	-112.46167057	45.67955203	-75.52661967469999	35.6309425346888	-68.46668768632944	46.61705239272053	plastic	plastic
135491	135491	2019-04-02	USDA  (US)	Official	recall	AdvancePierre Foods; Inc. Recalls Frozen Beef Patties due to Possible Foreign Matter Contamination	meat and meat products (other than poultry)	beef	United States of America	non_EU	United States of America	non_EU	possible foreign matter contamination	foreign bodies	possible foreign matter contamination: frozen beef patties	food	2019	04	2019-04	Q2	2019-Q2	-112.46167057	45.67955203	-112.46167057	45.67955203	-87.66240431420431	35.466239532640174	-144.57345467588468	63.10191527277096	other foreign body	other foreign body
135493	135493	2019-03-23	USDA  (US)	Official	recall	North Country Smokehouse Recalls Ready-To-Eat Sausage Products due to Possible Foreign Matter Contamination	meat and meat products (other than poultry)	meat product	United States of America	non_EU	United States of America	non_EU	possible foreign matter contamination	foreign bodies	possible foreign matter contamination: readytoeat sausage products	food	2019	03	2019-03	Q1	2019-Q1	-112.46167057	45.67955203	-112.46167057	45.67955203	-109.5726985205847	36.139313735948875	-159.6788706895274	69.16870763504367	other foreign body	other foreign body
135562	135562	2019-03-21	USDA  (US)	Official	recall	Tyson Foods; Inc. Recalls Chicken Strip Products due to Possible Foreign Matter Contamination	poultry meat and poultry meat products	chicken	United States of America	non_EU	United States of America	non_EU	possible foreign matter contamination	foreign bodies	possible foreign matter contamination: frozen ready-to-eat chicken strip products	food	2019	03	2019-03	Q1	2019-Q1	-112.46167057	45.67955203	-112.46167057	45.67955203	-103.38975120072854	47.86284298061891	-93.1332648823218	42.67060258135884	other foreign body	other foreign body
135564	135564	2019-03-15	USDA  (US)	Official	recall	Procesadora La Hacienda; Inc. Recalls Beef Products Due to Possible Foreign Matter Contamination	meat and meat products (other than poultry)	meat product	United States of America	non_EU	United States of America	non_EU	possible foreign matter contamination	foreign bodies	possible foreign matter contamination: readytoeat rte corned beef products	food	2019	03	2019-03	Q1	2019-Q1	-112.46167057	45.67955203	-112.46167057	45.67955203	-114.79541848953595	36.268453483262576	-79.4423118143153	41.45841474000784	other foreign body	other foreign body
135565	135565	2019-03-14	USDA  (US)	Official	recall	Productos La Aguadillana; Inc. Recalls Breaded Chicken Products Due to Possible Foreign Matter Contamination	poultry meat and poultry meat products	chicken	United States of America	non_EU	United States of America	non_EU	possible foreign matter contamination	foreign bodies	possible foreign matter contamination: breaded chicken products	food	2019	03	2019-03	Q1	2019-Q1	-112.46167057	45.67955203	-112.46167057	45.67955203	-157.62311648593135	56.84142666751267	-146.72839370509598	63.55315290583359	other foreign body	other foreign body
135498	135498	2019-03-02	USDA  (US)	Official	recall	Washington Beef; LLC Recalls Ground Beef Products due to Possible Foreign Matter Contamination	meat and meat products (other than poultry)	beef	United States of America	non_EU	United States of America	non_EU	possible foreign matter contamination	foreign bodies	possible foreign matter contamination: ground beef products	food	2019	03	2019-03	Q1	2019-Q1	-112.46167057	45.67955203	-112.46167057	45.67955203	-95.75152744189906	46.16422274277482	-155.6146318727093	60.5609567849656	other foreign body	other foreign body
135500	135500	2019-02-26	USDA  (US)	Official	recall	Sahlen Packing Company; Inc. Recalls Ready-To-Eat Deli Meat Products Due to Possible Foreign Matter Contamination	meat and meat products (other than poultry)	deli meat product	United States of America	non_EU	United States of America	non_EU	possible foreign matter contamination	foreign bodies	possible foreign matter contamination: deli meat products	food	2019	02	2019-02	Q1	2019-Q1	-112.46167057	45.67955203	-112.46167057	45.67955203	-158.24629558104056	69.03106438700527	-102.26550958931989	32.91888179511976	other foreign body	other foreign body
135508	135508	2019-02-01	USDA  (US)	Official	recall	Pilgrim's Pride Corporation Recalls Breaded Popcorn Chicken Products Due To Possible Foreign Matter Contamination	poultry meat and poultry meat products	bakery product	United States of America	non_EU	United States of America	non_EU	due to possible foreign matter contamination	foreign bodies	due to possible foreign matter contamination: breaded popcorn chicken products	food	2019	02	2019-02	Q1	2019-Q1	-112.46167057	45.67955203	-112.46167057	45.67955203	-144.266103327637	63.518060100893436	-141.27927446974587	64.66641969595102	other foreign body	other foreign body
135509	135509	2019-01-29	USDA  (US)	Official	recall	Tyson Foods; Inc. Recalls Chicken Nugget Products due to Possible Foreign Matter Contamination	poultry meat and poultry meat products	meat product	United States of America	non_EU	United States of America	non_EU	possible foreign matter contamination	foreign bodies	possible foreign matter contamination: chicken nugget products	food	2019	01	2019-01	Q1	2019-Q1	-112.46167057	45.67955203	-112.46167057	45.67955203	-89.92450248157819	29.28720437424549	-119.28743437666014	40.573255993155634	other foreign body	other foreign body
135513	135513	2019-01-18	USDA  (US)	Official	recall	Johnsonville; LLC Recalls Raw Ground Frozen Cheddar Cheese and Bacon Flavored Pork Patty Products Due to Possible Foreign Matter Contamination	milk and milk products	pork	United States of America	non_EU	United States of America	non_EU	due to possible foreign matter contamination	foreign bodies	due to possible foreign matter contamination: raw ground frozen cheddar cheese and bacon flavored pork patty products	food	2019	01	2019-01	Q1	2019-Q1	-112.46167057	45.67955203	-112.46167057	45.67955203	-69.60938220573085	45.07213882547397	-120.36894520102993	38.6445098770405	other foreign body	other foreign body
135514	135514	2019-01-17	USDA  (US)	Official	recall	Perdue Foods LLC Recalls Simplysmart Organics Gluten Free Chicken Nugget Products Due to Possible Foreign Matter Contamination	poultry meat and poultry meat products	meat product	United States of America	non_EU	United States of America	non_EU	due to possible foreign matter contamination	foreign bodies	due to possible foreign matter contamination: simplysmart organics gluten free chicken nugget products	food	2019	01	2019-01	Q1	2019-Q1	-112.46167057	45.67955203	-112.46167057	45.67955203	-96.68210362279945	28.814927538198965	-105.34169486492013	47.12877185198996	other foreign body	other foreign body
135515	135515	2019-01-09	USDA  (US)	Official	recall	J. H. Routh Packing Co. Recalls Pork Sausage Products due to Possible Foreign Matter Contamination	meat and meat products (other than poultry)	meat product	United States of America	non_EU	United States of America	non_EU	possible foreign matter contamination	foreign bodies	possible foreign matter contamination: raw pork sausage products	food	2019	01	2019-01	Q1	2019-Q1	-112.46167057	45.67955203	-112.46167057	45.67955203	-113.15840357487139	44.01384498954423	-99.22001845950308	47.40483998141153	other foreign body	other foreign body
135351	135351	2018-12-30	USDA  (US)	Official	recall	R. L. Zeigler Co.; Inc. Recalls Chicken and Pork Red Hot Sausage Products due to Possible Foreign Matter Contamination	meat and meat products (other than poultry)	meat product	United States of America	non_EU	United States of America	non_EU	possible foreign matter contamination	foreign bodies	possible foreign matter contamination: chicken and pork red hot sausage products	food	2018	12	2018-12	Q4	2018-Q4	-112.46167057	45.67955203	-112.46167057	45.67955203	-105.42829294001154	42.748621236010656	-144.7236361238095	67.56164367251117	other foreign body	other foreign body
