ID	ID_incident	date_published	data_source	source_type	alert_type	raw_text_product	product_categoty	product	origin_country	origin_country_EU	notified_country	notified_country_EU	hazard_description	hazard_group	summary	food_feed_fcm	date_published_year	date_published_month	date_published_year_month	date_published_quarter	date_published_year_quarter	long.origin	lat.origin	long.notified	lat.notified	long.origin.rand	lat.origin.rand	long.notified.rand	lat.notified.rand	hazard_type	hazard_type_large
150032	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: whisper salt popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-2.6077335244162367	53.54148329082571	-0.4692494986010587	52.51007166268133	milk	milk-related
150033	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: body sea salt popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-3.1617202060653202	57.045801241009976	-2.187645962374755	54.73649241530418	milk	milk-related
150034	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: regal sweet & salted popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-2.426849520377638	51.0164062319931	-2.5626255436759657	57.54894528820436	milk	milk-related
150035	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: odeon sweet popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-4.87270277589197	56.24565923463835	-3.467779510104967	52.019552678215234	milk	milk-related
150036	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: snackrite sweet & salted popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-3.3622231777296987	58.62490157729905	-2.3053153244521876	51.88355384233768	milk	milk-related
150037	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: whisper sweet popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-1.026237060764613	52.58184486258659	-4.666724373678818	56.946056259851595	milk	milk-related
150038	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: tommy tucker sweet popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-3.9075973655415943	51.56728766739094	-3.5364810063149386	51.104767176522465	milk	milk-related
150039	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: morrisons sweet & salty popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-2.721873312680034	53.49314280956696	-1.543828157579946	53.844796059171756	milk	milk-related
150040	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: toy story 4 sweet & salt popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-1.1195187040081906	60.26888014886484	-1.9852608817535655	51.132940612803885	milk	milk-related
150041	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: thurstons sweet popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-1.0468116297284809	52.25740020116077	-6.73332593763465	58.22697680542889	milk	milk-related
150042	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: morrisons market street salted popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	0.18242118067898971	53.31186502582576	-5.554817361072658	56.83616086302152	milk	milk-related
150043	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: heritage salted popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-3.0870398278298743	57.4563208296585	0.2447483749663295	53.311159912216915	milk	milk-related
150044	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: morrisons market street sweet popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-1.6565101348567186	55.43341771406825	-5.567812123810097	56.86974916009378	milk	milk-related
150045	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: big night in cinema sweet popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-4.437119696282056	57.09206224952929	-3.3019316793520734	51.900346892953756	milk	milk-related
150046	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: regal lightly salted popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-1.7828652957900033	50.76693962038222	-2.5426996456764703	55.114239191306744	milk	milk-related
150047	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: jane plan lightly salted popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-0.19891158589576108	52.488327354850774	-1.5965118751439826	52.86037250143769	milk	milk-related
150048	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: alton towers sweet popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-4.238823779745928	58.34315736254963	-2.5842965015533292	51.68193585391707	milk	milk-related
150049	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: regal sweet popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-1.6005693893522253	55.169731746466056	-4.574007239086972	50.434284633807444	milk	milk-related
150050	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: sephra sweet popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-4.136543041379828	51.755304061492325	-3.0657036001651665	53.00350634235349	milk	milk-related
150051	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: lol surprise sweet popcorn (multipack)	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-1.7179937990438	52.188050304105715	-1.9086296292782805	53.1184779063081	milk	milk-related
150052	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: mackies lightly sea salted popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-2.7397878252214545	54.76253206367821	-1.7956632288265384	55.325969456590656	milk	milk-related
150053	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: darlings salt popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-3.615009089354936	53.03744359990954	-3.0971947479723423	52.09190011763419	milk	milk-related
149972	49972	2019-08-23	FSA Alerts & Recalls (UK)	Official	recall	Thomas Tucker recalls various Morrisons Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: morrisons sweet popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-0.4572027561034613	51.79382152178219	-5.770014211443051	57.37259241564381	milk	milk-related
149973	49972	2019-08-23	FSA Alerts & Recalls (UK)	Official	recall	Thomas Tucker recalls various Morrisons Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: morrisons sweet & salted popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-4.210307644139805	58.364229915326874	-4.628619442669613	58.177808417585624	milk	milk-related
149974	49972	2019-08-23	FSA Alerts & Recalls (UK)	Official	recall	Thomas Tucker recalls various Morrisons Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: morrisons salted popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	1.0112654815484987	52.514612044815834	-3.115997220684669	58.96853800767668	milk	milk-related
149975	49972	2019-08-23	FSA Alerts & Recalls (UK)	Official	recall	Thomas Tucker recalls various Morrisons Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: morrisons â€˜market streetâ€™ sweet & salted popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-3.2821445686185884	55.89431614694499	-0.7535179842166206	53.70627985955791	milk	milk-related
149976	49972	2019-08-23	FSA Alerts & Recalls (UK)	Official	recall	Thomas Tucker recalls various Morrisons Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: morrisons â€˜market streetâ€™ salted popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-2.6387829031498167	52.76537100042275	-2.4147080829358156	51.76505993225358	milk	milk-related
149977	49972	2019-08-23	FSA Alerts & Recalls (UK)	Official	recall	Thomas Tucker recalls various Morrisons Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: morrisons â€˜market streetâ€™ sweet popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-6.007750563903532	54.59773722375146	-4.259645333008452	52.947520275668204	milk	milk-related
150096	50096	2019-08-14	FSA Alerts & Recalls (UK)	Official	recall	Waitrose recalls Waitrose Sweet Potato & Coconut Soup and Waitrose Roasted Tomato; Bean & Quinoa Soup because of undeclared soya	fruits and vegetables	sweet potato	United Kingdom	EU	United Kingdom	EU	soya	allergens	soya: waitrose sweet potato & coconut soup	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-0.1377970587301558	54.11999780166745	-1.8151998844643042	55.56200079308705	soy	soy
150097	50096	2019-08-14	FSA Alerts & Recalls (UK)	Official	recall	Waitrose recalls Waitrose Sweet Potato & Coconut Soup and Waitrose Roasted Tomato; Bean & Quinoa Soup because of undeclared soya	fruits and vegetables	tomato	United Kingdom	EU	United Kingdom	EU	soya	allergens	soya: waitrose roasted tomato; bean & quinoa soup	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	0.21826072597639357	51.08934099084715	-5.658480404323175	56.55379542182741	soy	soy
